,Returns,Volatility,Sharpe Ratio,MV Model,SDR.L Weight,NMC.L Weight,CPG.L Weight
170,0.001093231,0.010780044,0.101412498,-0.004296791,0.037940267,0.018083211,0.943976522
615,0.000501412,0.014746693,0.034001641,-0.006871935,0.027846829,0.968206172,0.003946999
874,0.000433728,0.011701681,0.037065451,-0.005417112,0.010319294,0.611858159,0.377822547
803,0.000828342,0.016370314,0.050600227,-0.007356815,0.017237172,0.243388802,0.739374026
235,0.000800007,0.013174144,0.060725543,-0.005787065,0.022215312,0.438749007,0.539035681
520,0.000488927,0.014703158,0.033253203,-0.006862652,0.003201057,0.963947099,0.032851844
996,0.000525944,0.014703716,0.035769488,-0.006825914,0.00279995,0.857452475,0.139747575
717,0.000487994,0.014236268,0.034278236,-0.00663014,0.004918613,0.929977934,0.065103453
376,0.000478078,0.014193028,0.033684,-0.006618436,0.118913337,0.876734524,0.004352139
457,0.000489396,0.014515917,0.033714409,-0.006768563,0.047150859,0.93958446,0.013264681
736,0.0002434,0.015624797,0.015577816,-0.007568998,0.948372279,0.048785166,0.002842555
575,0.000445491,0.015365575,0.028992779,-0.007237297,0.222255079,0.002163101,0.775581819
398,0.001065116,0.014475318,0.073581543,-0.006172543,0.064126415,0.019642647,0.916230938
499,0.001049934,0.010618874,0.098874319,-0.004259503,0.043925939,0.035762548,0.920311512
431,0.000245844,0.015444081,0.015918301,-0.007476197,0.928433236,0.000798497,0.070768268
595,0.000297606,0.011345212,0.02623182,-0.005375001,0.24630438,0.010557095,0.743138525
478,0.000934832,0.019021333,0.049146499,-0.008575834,0.015954123,0.000324096,0.983721781
227,0.000992766,0.018469122,0.053752771,-0.008241795,0.051969268,0.018334206,0.929696526
272,0.000228491,0.01528363,0.014950041,-0.007413324,0.906063638,0.049651219,0.044285143
95,0.000481022,0.018622179,0.025830609,-0.008830067,0.399131364,0.004224801,0.596643835
193,0.000241608,0.01350724,0.017887287,-0.006512012,0.66595219,0.001610133,0.332437677
693,0.000254239,0.015797434,0.016093718,-0.007644477,0.968021547,0.02692373,0.005054723
5,0.000249333,0.015698219,0.015882869,-0.007599777,0.956656258,0.032278577,0.011065165
320,0.000457981,0.015819627,0.028950146,-0.007451833,0.150273389,0.004313653,0.845412958
128,0.001051801,0.014503352,0.072521267,-0.006199874,0.055268594,0.025567503,0.919163903
635,0.001064302,0.010734377,0.099148937,-0.004302886,0.027119227,0.026340935,0.946539838
94,0.000237921,0.015573677,0.015277151,-0.007548917,0.942330958,0.019662967,0.038006075
63,0.000300566,0.011340467,0.026503861,-0.005369667,0.305923224,0.000389549,0.693687226
371,0.00089322,0.018535743,0.048189045,-0.008374652,0.037161876,0.01635837,0.946479754
771,0.000914079,0.017175792,0.053219022,-0.007673817,0.164497618,0.007829766,0.827672616
896,0.000228338,0.015506885,0.014724946,-0.007525104,0.928014989,0.023876569,0.048108442
218,0.000445177,0.017269404,0.025778385,-0.008189525,0.507443321,0.000799262,0.491757417
658,0.000232529,0.013150618,0.017682005,-0.00634278,0.595138232,0.003842209,0.40101956
920,0.000234666,0.015461284,0.015177635,-0.007495976,0.944501912,1.16E-06,0.055496932
502,0.00023307,0.015507209,0.015029807,-0.007520534,0.933404649,0.010292265,0.056303086
144,0.001120026,0.014839071,0.075478203,-0.006299509,0.008007602,0.033315081,0.958677317
743,0.001118696,0.010848927,0.103115822,-0.004305768,0.002713339,0.025582787,0.971703874
368,0.000447276,0.01546172,0.028927947,-0.007283584,0.185204732,0.800745619,0.014049649
311,0.000404593,0.011816734,0.034239,-0.005503774,0.002737948,0.495028165,0.502233887
602,0.000800224,0.015357017,0.052108058,-0.006878284,0.000653731,0.323850624,0.675495645
305,0.000950781,0.017148771,0.055443097,-0.007623605,0.007603268,0.179826939,0.812569792
625,0.000455566,0.015699293,0.029018258,-0.00739408,0.162154281,0.829590043,0.008255676
605,0.000542674,0.015233129,0.035624584,-0.00707389,0.001931527,0.64287729,0.355191183
23,0.000433915,0.014733543,0.029450839,-0.006932856,0.053939326,0.782653166,0.163407508
155,0.000461595,0.015932074,0.028972704,-0.007504442,0.129435387,0.863306838,0.007257775
142,0.000445214,0.015359165,0.028986893,-0.007234368,0.221669858,0.775540851,0.002789291
997,0.001137661,0.010312555,0.110318005,-0.004018617,0.002331411,0.199156231,0.798512358
71,0.001054069,0.014452374,0.072933984,-0.006172118,0.0142466,0.919156896,0.066596504
992,0.001054391,0.014197178,0.074267662,-0.006044198,0.034836473,0.888732274,0.076431253
485,0.001094989,0.013617869,0.080408217,-0.005713946,0.011179853,0.772033994,0.216786154
954,0.001109454,0.013024835,0.085179861,-0.005402964,0.013517931,0.6857507,0.300731369
801,0.001064818,0.014472286,0.073576379,-0.006171325,0.062846108,0.914457754,0.022696139
888,0.00113033,0.014969527,0.075508725,-0.006354434,0.014283381,0.974432427,0.011284192
70,0.001135583,0.015046958,0.075469297,-0.006387896,0.001183533,0.986238834,0.012577634
171,0.001105461,0.014806101,0.074662514,-0.00629759,0.042295189,0.953687517,0.004017294
874,0.001116451,0.014861271,0.075124871,-0.006314184,0.012553264,0.971948457,0.015498279
46,0.001094451,0.010801694,0.101322178,-0.004306396,0.032184461,0.955464801,0.012350738
980,0.001098603,0.010738081,0.102309064,-0.004270438,0.014793132,0.953620734,0.031586134
917,0.00110353,0.010654724,0.103571921,-0.004223832,0.011629116,0.863935899,0.124434985
528,0.001113483,0.010443893,0.10661569,-0.004108464,0.013486181,0.833092523,0.153421296
22,0.001060869,0.010729841,0.098870924,-0.004304051,0.036931833,0.927631847,0.03543632
23,0.001117506,0.0108563,0.102936138,-0.004310644,0.011771949,0.969203968,0.019024083
917,0.001067482,0.010562344,0.101064895,-0.00421369,0.010304387,0.925693117,0.064002496
483,0.001060951,0.010711791,0.099045146,-0.004294944,0.069913385,0.919671854,0.010414761
64,0.00107478,0.010706852,0.100382469,-0.004278646,0.05044644,0.935637841,0.013915718
473,0.000297855,0.011310407,0.026334585,-0.005357349,0.301672976,0.008276362,0.690050662
625,0.000902957,0.018479351,0.048863005,-0.008336719,0.056302551,0.004894319,0.93880313
457,0.000984297,0.018283397,0.053835553,-0.008157402,0.067363434,0.017724982,0.914911584
446,0.000244818,0.015477546,0.015817622,-0.007493955,0.928379629,0.039266102,0.032354269
285,0.000460077,0.017764629,0.025898488,-0.008422237,0.466267747,0.001134489,0.532597764
778,0.000246061,0.013792779,0.017839847,-0.006650328,0.714495616,0.001794185,0.283710198
991,0.000246367,0.015598563,0.015794208,-0.007552915,0.952277912,0.021294936,0.026427152
598,0.000252966,0.015632553,0.016182,-0.007563311,0.949083814,0.048231413,0.002684774
616,0.00072908,0.014366542,0.050748465,-0.006454191,0.005453055,0.337368709,0.657178236
160,0.000847461,0.015218429,0.055686502,-0.006761753,4.93E-05,0.282436807,0.71751387
839,0.000299324,0.011336862,0.026402719,-0.005369107,0.328856656,0.669573713,0.00156963
814,0.000405398,0.012436629,0.032597105,-0.005812916,0.053489478,0.646524425,0.299986097
362,0.000291309,0.010876742,0.026782789,-0.005147062,0.230249744,0.670580477,0.099169779
173,0.000296258,0.011393636,0.026002075,-0.00540056,0.389087153,0.609227473,0.001685374
16,0.000303499,0.011429901,0.026553097,-0.005411451,0.22679369,0.771648531,0.001557779
797,0.00100244,0.014390822,0.06965832,-0.00619297,0.001166091,0.4854987,0.51333521
657,0.000892121,0.018285705,0.048787915,-0.008250731,0.079662995,0.920217814,0.000119191
962,0.000888717,0.018043383,0.049254472,-0.008132974,0.018384482,0.841273455,0.140342063
621,0.000915689,0.018665964,0.049056609,-0.008417293,0.036712078,0.956031749,0.007256173
89,0.000860314,0.017905272,0.048048071,-0.008092322,0.074378225,0.899097751,0.026524024
136,0.000870271,0.018144043,0.047964544,-0.008201751,0.026666415,0.92404229,0.049291295
792,0.000939113,0.01750091,0.053660805,-0.007811342,0.1395093,0.853074863,0.007415836
875,0.000936234,0.01601555,0.058457823,-0.007071541,0.011501845,0.728221207,0.260276948
708,0.00100693,0.018562571,0.05424518,-0.008274355,0.008605079,0.941239718,0.050155203
989,0.000986944,0.018435992,0.053533563,-0.008231052,0.051445941,0.927779706,0.020774353
76,0.0009334,0.017465781,0.053441619,-0.007799491,0.126476057,0.854271415,0.019252528
638,0.000469853,0.018125586,0.025922107,-0.00859294,0.439846729,0.000542934,0.559610338
680,0.000232146,0.013030523,0.017815563,-0.006283115,0.566043921,0.004651232,0.429304847
360,0.00022329,0.015187183,0.014702557,-0.007370301,0.887789407,0.096612199,0.015598394
799,0.000241429,0.015515532,0.015560461,-0.007516337,0.932133578,0.034572665,0.033293757
467,0.000410997,0.015472254,0.026563462,-0.00732513,0.250816543,0.463532283,0.285651175
605,0.000496772,0.019329462,0.025700274,-0.009167959,0.35008233,0.644680245,0.005237425
17,0.000459992,0.017754419,0.025908567,-0.008417218,0.468761454,0.531229052,9.49E-06
30,0.000239831,0.013631827,0.017593459,-0.006576082,0.694425583,0.296973053,0.008601364
226,0.000239083,0.013329564,0.017936272,-0.006425699,0.631088912,0.368500834,0.000410254
625,0.000199597,0.014855108,0.013436281,-0.007227957,0.868365692,0.039131475,0.092502833
333,0.002607867,0.020128685,0.129559708,-0.007456476,0.937446635,0.061556575,0.00099679
589,0.002720364,0.021019744,0.129419451,-0.007789508,0.985725877,0.012203718,0.002070405
131,0.002663687,0.020585996,0.129393167,-0.007629311,0.961349408,0.023391757,0.015258836
953,0.002462534,0.019003531,0.129582988,-0.007039231,0.876332266,0.097966569,0.025701164
944,0.002296076,0.017796446,0.129018795,-0.006602147,0.806024896,0.176735593,0.017239511
766,0.002553671,0.019714229,0.129534431,-0.007303443,0.913656614,0.075164009,0.011179377
864,0.002267653,0.017561193,0.129128621,-0.006512944,0.79194616,0.206831091,0.00122275
979,0.002365328,0.018282557,0.129376209,-0.006775951,0.834588955,0.156061112,0.009349932
961,0.002625337,0.020267056,0.129537171,-0.007508191,0.944859931,0.052528745,0.002611325
528,0.002166376,0.016205394,0.133682377,-0.005936321,0.701609189,0.001619962,0.296770849
510,0.002398254,0.01851752,0.129512715,-0.006860506,0.847435719,0.148249827,0.004314454
461,0.002364213,0.018192309,0.129956728,-0.006731941,0.828991278,0.095673316,0.075335406
789,0.002384177,0.018367072,0.129807155,-0.006799359,0.83790034,0.076998681,0.085100979
89,0.002586085,0.020010243,0.129238045,-0.007419037,0.93141317,0.055105757,0.013481073
198,0.002673429,0.020693894,0.129189255,-0.007673518,0.968354919,0.024679187,0.006965894
86,0.002425344,0.018694065,0.129738714,-0.006921688,0.857110789,0.090008,0.052881211
700,0.002177396,0.015686563,0.138806455,-0.005665885,0.640950616,0.001763953,0.357285431
374,0.001823223,0.012446629,0.146483268,-0.004400092,0.433624864,0.021944625,0.544430511
558,0.002422628,0.018716644,0.129437103,-0.006935694,0.858772059,0.136934807,0.004293134
309,0.002679269,0.020683386,0.129537241,-0.007662424,0.967581884,0.028088839,0.004329277
748,0.002301441,0.017351575,0.13263585,-0.006374347,0.759172998,0.034488948,0.206338054
981,0.002314964,0.017287174,0.133912212,-0.006328623,0.745742045,0.013830811,0.240427143
71,0.002700756,0.020923595,0.129077054,-0.007761041,0.98019039,0.003903391,0.015906219
956,0.002386047,0.01830141,0.130375024,-0.006764658,0.833054257,0.066113393,0.100832349
978,0.002515425,0.019428858,0.129468477,-0.007199004,0.899043366,0.084807047,0.016149587
551,0.002676617,0.02068204,0.129417453,-0.007664403,0.967675591,0.02822706,0.004097349
989,0.002669319,0.020632998,0.12937136,-0.00764718,0.965333369,0.026656006,0.008010625
934,0.002664756,0.020776668,0.128257127,-0.007723578,0.973267764,0.013153873,0.013578364
655,0.002482043,0.019444771,0.127645786,-0.007240342,0.891290925,0.007809378,0.100899698
887,0.002652692,0.020500953,0.129393587,-0.007597785,0.958811377,0.00095468,0.040233943
855,0.002521682,0.019840522,0.127097585,-0.007398579,0.922008378,0.030118952,0.04787267
284,0.00250094,0.019546119,0.127950715,-0.007272119,0.894125165,0.007667641,0.098207194
827,0.002529063,0.019901605,0.12707837,-0.007421739,0.922484017,0.013081339,0.064434644
537,0.002649523,0.020669892,0.128182708,-0.007685423,0.967854404,0.022784504,0.009361091
924,0.002431613,0.01934964,0.125667072,-0.007243208,0.890422701,0.025179749,0.08439755
256,0.002087823,0.015663536,0.133291923,-0.005743945,0.662808983,0.001628655,0.335562362
749,0.002655543,0.020690559,0.12834566,-0.007689736,0.968547033,0.021560663,0.009892304
534,0.002470968,0.019087956,0.129451705,-0.00707301,0.87704201,0.008613548,0.114344441
350,0.002572407,0.02003866,0.12837221,-0.007446923,0.93262826,0.024081794,0.043289946
359,0.002458967,0.01945069,0.126420566,-0.007266378,0.902734332,0.008364238,0.08890143
697,0.002577591,0.020325315,0.126816785,-0.007585067,0.949240289,0.003750126,0.047009585
150,0.002483778,0.019173887,0.129539608,-0.007103166,0.879654537,6.51E-05,0.120280337
339,0.002106021,0.01522121,0.138360918,-0.005504584,0.603721917,0.006536279,0.389741805
220,0.001848051,0.012603222,0.146633221,-0.00445356,0.442219793,0.002549063,0.555231144
447,0.0025591,0.020179822,0.126814787,-0.007530811,0.941125388,0.040005039,0.018869573
682,0.002538821,0.01976586,0.128444742,-0.007344109,0.918226498,0.015170107,0.066603395
401,0.002400425,0.018116256,0.132501176,-0.006657703,0.80593844,0.002288788,0.191772772
825,0.002263243,0.016958118,0.133460726,-0.006215816,0.712085988,0.001858966,0.286055046
237,0.002517217,0.019831969,0.126927242,-0.007398767,0.918755206,0.006837726,0.074407069
152,0.00243337,0.018810417,0.129362874,-0.006971839,0.85739079,0.012895206,0.129714004
72,0.002515748,0.019749942,0.127380016,-0.007359223,0.917503508,0.027713232,0.054783259
807,0.002428812,0.019315973,0.125741099,-0.007229175,0.896744412,0.004196146,0.099059442
198,0.002499838,0.01970055,0.126891789,-0.007350437,0.915557683,0.006942293,0.077500024
656,0.002664274,0.020733598,0.128500317,-0.007702525,0.969952545,0.022828968,0.007218487
129,0.002261268,0.017724097,0.127581578,-0.00660078,0.802468685,0.007454999,0.190076316
436,0.0024988,0.019548655,0.127824654,-0.007275527,0.903598779,0.004075923,0.092325298
480,0.002619188,0.020424584,0.128237053,-0.007593103,0.95145239,0.026243554,0.022304055
687,0.002553237,0.020092549,0.127073818,-0.007493037,0.934915915,0.047010756,0.018073329
228,0.002633578,0.020463914,0.128693743,-0.007598379,0.956064552,0.01024794,0.033687508
14,0.002700277,0.020948112,0.128903134,-0.007773779,0.981486472,0.008767362,0.009746166
246,0.002238129,0.016754627,0.133582712,-0.006139185,0.738758512,0.001695369,0.259546118
264,0.002579019,0.019929857,0.129404795,-0.00738591,0.924516193,0.00067625,0.074807557
700,0.002631837,0.02042623,0.128845952,-0.007581278,0.953509998,0.020334111,0.026155891
327,0.002489682,0.019226683,0.129490973,-0.007123659,0.884172956,0.005983692,0.109843352
153,0.002474729,0.019546486,0.126607335,-0.007298515,0.907624524,0.015972525,0.076402951
138,0.002580357,0.020292225,0.127159882,-0.007565755,0.946742378,0.041662767,0.011594856
244,0.00265016,0.020591315,0.128702826,-0.007645497,0.962503468,0.021357403,0.016139129
578,0.002048576,0.014822723,0.138205089,-0.005362786,0.562584315,0.002578871,0.434836814
298,0.001898787,0.012961377,0.146495765,-0.004581902,0.472764725,0.00227695,0.524958325
255,0.002496693,0.019668445,0.126938996,-0.00733753,0.90948892,0.00462904,0.085882041
199,0.002350326,0.018319078,0.128299357,-0.006809213,0.835465008,0.004527213,0.160007779
922,0.002472893,0.018689614,0.13231377,-0.006871914,0.845026343,0.001619272,0.153354385
4,0.002411281,0.018060971,0.133507808,-0.006619205,0.801877478,0.005165779,0.192956743
669,0.002529852,0.019987309,0.126572935,-0.007463802,0.929230347,0.062429131,0.008340522
303,0.002444563,0.018861192,0.129608081,-0.006986033,0.85956048,0.010916484,0.129523036
936,0.002654309,0.020687061,0.128307676,-0.007689222,0.9678834,0.028364431,0.003752168
491,0.002644052,0.02063009,0.128164851,-0.007670993,0.965230583,0.025314161,0.009455255
961,0.002533726,0.020003153,0.126666313,-0.007467851,0.930756733,0.06164951,0.007593758
99,0.002660702,0.02056342,0.129390035,-0.007621009,0.961510771,0.007221532,0.031267697
203,0.002439033,0.019132706,0.127479777,-0.00712732,0.87037536,0.124899684,0.004724955
121,0.002737548,0.021154595,0.129406763,-0.00783975,0.992187594,0.000150871,0.007661535
336,0.002624955,0.020402251,0.128660087,-0.00757617,0.949552947,0.028400054,0.022046999
167,0.002676688,0.020723029,0.129164882,-0.007684827,0.969279062,0.010480925,0.020240013
953,0.002620892,0.020409973,0.128412295,-0.007584095,0.949962908,0.011870074,0.038167018
822,0.00217225,0.016251586,0.133663886,-0.005953543,0.704614098,0.0014129,0.293973002
172,0.002649308,0.020509457,0.129174937,-0.007605421,0.955732057,0.030155414,0.014112529
135,0.002497542,0.019225498,0.129907767,-0.007115207,0.884033568,0.002804994,0.113161437
263,0.002331536,0.018046441,0.129196423,-0.006691685,0.811978768,0.010330727,0.177690505
290,0.002544507,0.019899401,0.127868502,-0.007405194,0.924097001,0.029412518,0.046490481
570,0.002615232,0.020305046,0.128797125,-0.007537292,0.942803491,0.056131439,0.00106507
602,0.002626762,0.020257183,0.129670645,-0.007501829,0.942959597,0.00038495,0.056655453
540,0.002118922,0.015272962,0.138736804,-0.005517559,0.605235397,0.002876069,0.391888534
400,0.001807605,0.012339629,0.146487791,-0.00436221,0.417811547,0.007260358,0.574928094
23,0.002658223,0.020610872,0.12897187,-0.007647213,0.961304784,0.030815031,0.007880185
130,0.002501915,0.019394278,0.129002756,-0.007195224,0.896052746,0.011086734,0.092860521
696,0.002410605,0.0182143,0.132346844,-0.006696545,0.813252078,0.011338169,0.175409753
637,0.002337003,0.017461061,0.133840862,-0.006393527,0.756025934,0.005890625,0.238083441
219,0.00256119,0.019941908,0.128432527,-0.007409765,0.921164722,0.073197534,0.005637744
